,Unnamed: 0,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Check,Month,Year,Day_Perc_Change,Trend,Bollinger,std_dev,std_2,middle,upper,lower
272,272,HEROMOTOCO,EQ,2018-06-15,3695.6,3696.0,3710.35,3652.0,3678.0,3693.7,3686.1,306688,1130482570.75,37527,225309,73.47,ok,6,2018,-0.05141249052927899,Slight or No change,3636.796428571429,1.3435028847220523,2.6870057694441045,3636.796428571429,3638.139931456151,3635.4529256867067
273,273,HEROMOTOCO,EQ,2018-06-18,3693.7,3695.0,3702.5,3651.0,3669.4,3666.15,3671.13,361312,1326423387.4,17487,267868,74.14,ok,6,2018,-0.7458645802311925,Slight negative,3640.7785714285715,19.480791821726935,38.96158364345387,3640.7785714285715,3660.2593632502985,3621.2977796068444
274,274,HEROMOTOCO,EQ,2018-06-19,3666.15,3658.0,3660.0,3620.0,3653.0,3652.75,3644.83,242770,884855184.4,23162,166839,68.72,ok,6,2018,-0.36550604857957797,Slight or No change,3644.4428571428575,9.475230867993124,18.95046173598625,3644.4428571428575,3653.9180880108506,3634.9676262748644
275,275,HEROMOTOCO,EQ,2018-06-20,3652.75,3655.0,3690.0,3641.1,3653.0,3655.8,3654.09,433541,1584196713.2,26400,343067,79.13,ok,6,2018,0.08349873383068918,Slight or No change,3652.3642857142863,2.156675683046023,4.313351366092046,3652.3642857142863,3654.5209613973325,3650.20761003124
276,276,HEROMOTOCO,EQ,2018-06-21,3655.8,3648.0,3675.9,3624.0,3634.95,3635.2,3649.23,280729,1024445392.9,24552,191408,68.18,ok,6,2018,-0.5634881558072236,Slight negative,3653.0,14.566399692509906,29.132799385019812,3653.0,3667.56639969251,3638.43360030749
277,277,HEROMOTOCO,EQ,2018-06-22,3635.2,3634.0,3644.2,3601.7,3635.0,3637.65,3624.64,193715,702146571.0,25531,77828,40.18,ok,6,2018,0.06739656690142315,Slight or No change,3654.717857142857,1.7324116145008104,3.4648232290016208,3654.717857142857,3656.450268757358,3652.985445528356
278,278,HEROMOTOCO,EQ,2018-06-25,3637.65,3634.0,3649.95,3575.55,3581.25,3586.85,3590.64,351955,1263743467.1,36004,156236,44.39,ok,6,2018,-1.3965059860074571,Negative,3653.035714285714,35.921024484309505,71.84204896861901,3653.035714285714,3688.9567387700235,3617.114689801405
279,279,HEROMOTOCO,EQ,2018-06-26,3586.85,3570.0,3578.0,3536.0,3570.0,3566.85,3560.09,252375,898478429.45,29051,155617,61.66,ok,6,2018,-0.5575923163778751,Slight negative,3648.1535714285715,14.142135623826686,28.284271247653372,3648.1535714285715,3662.295707052398,3634.011435804745
280,280,HEROMOTOCO,EQ,2018-06-27,3566.85,3570.0,3584.55,3530.0,3531.0,3538.0,3546.11,320678,1137158022.35,40282,220948,68.9,ok,6,2018,-0.8088369289429019,Slight negative,3640.046428571429,20.400030637305004,40.80006127461001,3640.046428571429,3660.446459208734,3619.646397934124
281,281,HEROMOTOCO,EQ,2018-06-28,3538.0,3538.0,3550.95,3476.0,3507.05,3516.05,3513.03,532529,1870790038.7,47652,388640,72.98,ok,6,2018,-0.6204070096099468,Slight negative,3631.539285714286,15.520993847151555,31.04198769430311,3631.539285714286,3647.0602795614377,3616.0182918671344
282,282,HEROMOTOCO,EQ,2018-06-29,3516.05,3520.5,3534.95,3456.35,3467.7,3473.5,3490.7,398443,1390845031.35,43848,271501,68.14,ok,6,2018,-1.2101648156311873,Negative,3621.625,30.08739353954973,60.17478707909946,3621.625,3651.71239353955,3591.53760646045
283,283,HEROMOTOCO,EQ,2018-07-02,3473.5,3480.0,3527.65,3402.3,3406.0,3415.4,3445.25,236235,813888037.25,24734,114616,48.52,ok,7,2018,-1.6726644594789117,Negative,3602.164285714286,41.082903986991276,82.16580797398255,3602.164285714286,3643.2471897012774,3561.0813817272947
284,284,HEROMOTOCO,EQ,2018-07-03,3415.4,3455.0,3484.95,3432.55,3447.7,3447.65,3462.46,289618,1002790060.25,33406,85890,29.66,ok,7,2018,0.9442525033670934,Slight positive,3584.3678571428572,22.804193693365505,45.60838738673101,3584.3678571428572,3607.1720508362228,3561.5636634494917
285,285,HEROMOTOCO,EQ,2018-07-04,3447.65,3460.0,3479.05,3415.45,3470.4,3458.8,3452.59,266759,921008213.65,28431,143889,53.94,ok,7,2018,0.3234086986788176,Slight or No change,3567.4535714285716,7.884240610499274,15.768481220998549,3567.4535714285716,3575.3378120390707,3559.5693308180726
286,286,HEROMOTOCO,EQ,2018-07-05,3458.8,3480.9,3517.9,3458.85,3508.75,3505.75,3492.91,273797,956347667.4,25463,147750,53.96,ok,7,2018,1.3574071932461962,Positive,3554.028571428572,33.198663376767236,66.39732675353447,3554.028571428572,3587.2272348053393,3520.8299080518045
287,287,HEROMOTOCO,EQ,2018-07-06,3505.75,3509.3,3670.0,3486.0,3647.8,3637.1,3615.44,1032128,3731598907.35,58363,380987,36.91,ok,7,2018,3.7467018469657054,Among top gainers,3551.9535714285716,92.87847570886858,185.75695141773716,3551.9535714285716,3644.8320471374404,3459.075095719703
288,288,HEROMOTOCO,EQ,2018-07-09,3637.1,3659.95,3662.9,3597.15,3616.95,3611.5,3632.17,314206,1141248519.45,35785,137844,43.87,ok,7,2018,-0.7038574688625565,Slight negative,3549.007142857143,18.10193359843843,36.20386719687686,3549.007142857143,3567.1090764555815,3530.905209258705
289,289,HEROMOTOCO,EQ,2018-07-10,3611.5,3644.8,3644.8,3574.8,3586.85,3583.5,3597.76,470962,1694410151.25,49229,254150,53.96,ok,7,2018,-0.775301121417693,Slight negative,3543.842857142857,19.798989873289127,39.597979746578254,3543.842857142857,3563.641847016146,3524.043867269568
290,290,HEROMOTOCO,EQ,2018-07-11,3583.5,3554.85,3564.5,3524.0,3549.8,3536.6,3541.78,377121,1335681114.25,48877,183533,48.67,ok,7,2018,-1.308776335984374,Negative,3536.8,33.16330803769433,66.32661607538866,3536.8,3569.9633080376943,3503.636691962306
291,291,HEROMOTOCO,EQ,2018-07-12,3536.6,3569.0,3570.0,3484.0,3501.0,3498.85,3517.55,456469,1605652592.45,56813,275006,60.25,ok,7,2018,-1.067409376237061,Negative,3526.8857142857146,26.693280989857325,53.38656197971465,3526.8857142857146,3553.5789952755717,3500.1924332958574
292,292,HEROMOTOCO,EQ,2018-07-13,3498.85,3520.0,3523.7,3444.0,3452.0,3455.9,3468.7,310931,1078527908.55,39106,200844,64.59,ok,7,2018,-1.2275461937493737,Negative,3517.5321428571433,30.370236252028416,60.74047250405683,3517.5321428571433,3547.9023791091718,3487.161906605115
293,293,HEROMOTOCO,EQ,2018-07-16,3455.9,3465.0,3466.0,3416.35,3417.35,3426.0,3430.28,183060,627947832.9,16584,101552,55.47,ok,7,2018,-0.865187071385165,Slight negative,3507.471428571429,21.142492757584474,42.28498551516895,3507.471428571429,3528.6139213290135,3486.3289358138445
294,294,HEROMOTOCO,EQ,2018-07-17,3426.0,3415.0,3514.6,3398.55,3501.3,3488.6,3465.25,318577,1103948890.2,32729,150501,47.24,ok,7,2018,1.8272037361354296,Positive,3503.9428571428575,44.26488450232639,88.52976900465278,3503.9428571428575,3548.207741645184,3459.677972640531
295,295,HEROMOTOCO,EQ,2018-07-18,3488.6,3500.0,3515.0,3473.2,3500.0,3506.15,3494.95,211820,740300676.6,18995,113888,53.77,ok,7,2018,0.5030671329473213,Slight positive,3503.2357142857145,12.409724009974564,24.819448019949128,3503.2357142857145,3515.645438295689,3490.82599027574
296,296,HEROMOTOCO,EQ,2018-07-19,3506.15,3506.05,3508.0,3440.0,3450.1,3451.1,3479.63,147907,514661701.8,23273,62517,42.27,ok,7,2018,-1.570098255921748,Negative,3501.6357142857146,38.926228304371065,77.85245660874213,3501.6357142857146,3540.5619425900854,3462.7094859813437
297,297,HEROMOTOCO,EQ,2018-07-20,3451.1,3452.0,3489.0,3322.0,3382.0,3376.95,3401.75,560441,1906477807.65,41675,275393,49.14,ok,7,2018,-2.1485903045405874,Negative,3498.8892857142855,52.43196782502892,104.86393565005784,3498.8892857142855,3551.3212535393145,3446.4573178892565
298,298,HEROMOTOCO,EQ,2018-07-23,3376.95,3383.0,3386.8,3087.0,3154.85,3165.45,3174.71,1902639,6040324664.65,119326,897691,47.18,ok,7,2018,-6.2630480167014655,Among top losers,3478.732142857142,149.55308422097735,299.1061684419547,3478.732142857142,3628.2852270781195,3329.179058636165
299,299,HEROMOTOCO,EQ,2018-07-24,3165.45,3173.8,3205.45,3033.75,3108.0,3108.25,3137.41,1620867,5085316472.3,90913,712474,43.96,ok,7,2018,-1.807010061760561,Negative,3453.6928571428566,40.446507883979464,80.89301576795893,3453.6928571428566,3494.139365026836,3413.246349258877
300,300,HEROMOTOCO,EQ,2018-07-25,3108.25,3147.05,3164.8,3061.65,3121.95,3110.05,3129.89,964916,3020081964.05,60185,378928,39.27,ok,7,2018,0.05791039974263335,Slight or No change,3425.428571428571,1.2727922097802107,2.5455844195604214,3425.428571428571,3426.7013636383513,3424.155779218791
301,301,HEROMOTOCO,EQ,2018-07-26,3110.05,3082.0,3189.95,3068.05,3145.05,3136.75,3121.37,1770364,5525961961.8,104039,531890,30.04,ok,7,2018,0.8585070979566289,Slight positive,3389.6892857142852,18.87975105792088,37.75950211584176,3389.6892857142852,3408.569036772206,3370.8095346563646
302,302,HEROMOTOCO,EQ,2018-07-27,3136.75,3150.0,3238.4,3132.05,3203.0,3203.95,3197.77,820125,2622574580.7,69185,353404,43.09,ok,7,2018,2.1423447836136145,Positive,3360.5785714285707,47.51757569582501,95.03515139165002,3360.5785714285707,3408.096147124396,3313.0609957327456
303,303,HEROMOTOCO,EQ,2018-07-30,3203.95,3223.0,3228.0,3175.0,3211.0,3209.95,3203.83,317977,1018744482.95,33311,149113,46.89,ok,7,2018,0.18726884002560065,Slight or No change,3333.896428571428,4.242640688058815,8.48528137611763,3333.896428571428,3338.1390692594864,3329.653787883369
304,304,HEROMOTOCO,EQ,2018-07-31,3209.95,3215.0,3302.0,3191.05,3292.8,3294.45,3268.14,753969,2464073468.25,45852,423538,56.17,ok,7,2018,2.6324397576286134,Positive,3316.599999999999,59.75052301032447,119.50104602064894,3316.599999999999,3376.3505230103233,3256.8494769896747
305,305,HEROMOTOCO,EQ,2018-08-01,3294.45,3296.0,3333.35,3257.15,3280.0,3280.4,3296.81,463790,1529026140.55,31290,150655,32.48,ok,8,2018,-0.4264748288788645,Slight or No change,3300.9964285714277,9.934850276010678,19.869700552021357,3300.9964285714277,3310.9312788474385,3291.061578295417
306,306,HEROMOTOCO,EQ,2018-08-02,3280.4,3296.0,3296.0,3218.25,3262.05,3263.7,3255.52,352679,1148153614.45,32537,133682,37.9,ok,8,2018,-0.5090842580173227,Slight negative,3287.267857142856,11.808683246111547,23.617366492223095,3287.267857142856,3299.0765403889677,3275.4591738967442
307,307,HEROMOTOCO,EQ,2018-08-03,3263.7,3270.0,3282.45,3229.0,3245.0,3250.55,3257.78,311563,1015004912.4,32561,112467,36.1,ok,8,2018,-0.4029169347672723,Slight or No change,3274.7357142857136,9.298454172991539,18.596908345983078,3274.7357142857136,3284.034168458705,3265.437260112722
308,308,HEROMOTOCO,EQ,2018-08-06,3250.55,3279.0,3309.0,3251.05,3304.0,3297.1,3285.56,338084,1110795742.6,36723,190588,56.37,ok,8,2018,1.4320653427881247,Positive,3261.057142857142,32.91582066433959,65.83164132867918,3261.057142857142,3293.9729635214817,3228.1413221928024
309,309,HEROMOTOCO,EQ,2018-08-07,3297.1,3304.0,3329.95,3268.05,3306.0,3297.75,3293.95,248243,817700116.2,20857,119685,48.21,ok,8,2018,0.019714294379902242,Slight or No change,3246.1714285714274,0.4596194150354984,0.9192388300709968,3246.1714285714274,3246.631047986463,3245.711809156392
310,310,HEROMOTOCO,EQ,2018-08-08,3297.75,3298.0,3322.4,3287.05,3295.0,3299.05,3302.97,234708,775232958.35,32950,154733,65.93,ok,8,2018,0.03942081722387858,Slight or No change,3235.310714285714,0.9192388191667711,1.8384776383335422,3235.310714285714,3236.2299531048807,3234.391475466547
311,311,HEROMOTOCO,EQ,2018-08-09,3299.05,3306.0,3343.65,3262.0,3270.0,3281.35,3307.4,440547,1457064264.5,30983,229957,52.2,ok,8,2018,-0.5365180885406495,Slight negative,3228.482142857142,12.515790027272287,25.031580054544573,3228.482142857142,3240.9979328844147,3215.9663528298697
312,312,HEROMOTOCO,EQ,2018-08-10,3281.35,3299.9,3340.0,3262.35,3304.0,3319.4,3312.92,356538,1181183149.25,25288,163270,45.79,ok,8,2018,1.1595837079251048,Positive,3239.4785714285713,26.90541302427146,53.81082604854292,3239.4785714285713,3266.383984452843,3212.5731584042996
313,313,HEROMOTOCO,EQ,2018-08-13,3319.4,3300.0,3347.0,3277.15,3310.0,3308.2,3321.8,293422,974688314.7,21263,136937,46.67,ok,8,2018,-0.3374103753690516,Slight or No change,3253.7607142857137,7.919595949696123,15.839191899392246,3253.7607142857137,3261.6803102354097,3245.8411183360176
314,314,HEROMOTOCO,EQ,2018-08-14,3308.2,3317.0,3333.0,3253.6,3266.4,3266.35,3290.68,249075,819625325.25,20998,112343,45.1,ok,8,2018,-1.2650383894564965,Negative,3264.9249999999993,29.592418792772285,59.18483758554457,3264.9249999999993,3294.5174187927714,3235.332581207227
315,315,HEROMOTOCO,EQ,2018-08-16,3266.35,3262.0,3304.45,3235.1,3295.0,3282.65,3278.01,274268,899054148.05,20074,128102,46.71,ok,8,2018,0.4990279669968123,Slight or No change,3275.346428571428,11.525840533646306,23.051681067292613,3275.346428571428,3286.8722691050743,3263.820588037782
316,316,HEROMOTOCO,EQ,2018-08-17,3282.65,3315.0,3319.7,3235.55,3250.0,3242.3,3278.97,284947,934331257.75,29287,148987,52.29,ok,8,2018,-1.2291898313862235,Negative,3278.085714285714,28.531758621003874,57.06351724200775,3278.085714285714,3306.617472906718,3249.55395566471
317,317,HEROMOTOCO,EQ,2018-08-20,3242.3,3266.6,3324.0,3250.35,3309.0,3304.0,3299.13,301515,994737327.65,32202,150056,49.77,ok,8,2018,1.9029701138080892,Positive,3284.8035714285716,43.6284883992909,87.2569767985818,3284.8035714285716,3328.4320598278623,3241.175083029281
318,318,HEROMOTOCO,EQ,2018-08-21,3304.0,3310.0,3349.9,3297.05,3314.6,3316.75,3322.08,317643,1055235267.7,33716,157890,49.71,ok,8,2018,0.38589588377724304,Slight or No change,3286.3964285714287,9.015611460488786,18.031222920977573,3286.3964285714287,3295.4120400319175,3277.38081711094
319,319,HEROMOTOCO,EQ,2018-08-23,3316.75,3331.0,3334.95,3265.0,3285.0,3284.75,3286.66,182542,599953425.1,23656,96162,52.68,ok,8,2018,-0.9647998794000134,Slight negative,3286.707142857143,22.627416998116562,45.254833996233124,3286.707142857143,3309.3345598552596,3264.0797258590264
320,320,HEROMOTOCO,EQ,2018-08-24,3284.75,3277.4,3287.95,3202.1,3220.0,3212.3,3234.29,320734,1037346967.95,35704,167717,52.29,ok,8,2018,-2.205647309536485,Negative,3283.0357142857147,51.229886297038995,102.45977259407799,3283.0357142857147,3334.2656005827534,3231.805827988676
321,321,HEROMOTOCO,EQ,2018-08-27,3212.3,3230.0,3240.0,3210.1,3223.7,3223.75,3223.75,250565,807758326.45,21704,149472,59.65,ok,8,2018,0.35644242443109153,Slight or No change,3281.121428571429,8.096372645083353,16.192745290166705,3281.121428571429,3289.2178012165123,3273.025055926346
322,322,HEROMOTOCO,EQ,2018-08-28,3223.75,3228.0,3244.8,3188.7,3229.9,3232.75,3216.81,363420,1169052799.1,52052,181488,49.94,ok,8,2018,0.27917797595966576,Slight or No change,3276.5250000000005,6.3639610312994535,12.727922062598907,3276.5250000000005,3282.8889610313,3270.161038968701
323,323,HEROMOTOCO,EQ,2018-08-29,3232.75,3216.0,3274.85,3201.0,3244.2,3246.1,3241.06,294701,955144631.8,23126,106061,35.99,ok,8,2018,0.412961101229592,Slight or No change,3272.8357142857144,9.439875529249257,18.879751058498513,3272.8357142857144,3282.2755898149635,3263.3958387564653
324,324,HEROMOTOCO,EQ,2018-08-30,3246.1,3227.0,3255.0,3210.05,3217.0,3223.7,3228.5,381370,1231253733.8,38451,202899,53.2,ok,8,2018,-0.6900588398385811,Slight negative,3267.453571428571,15.839191898824511,31.678383797649023,3267.453571428571,3283.2927633273957,3251.6143795297467
325,325,HEROMOTOCO,EQ,2018-08-31,3223.7,3208.0,3260.0,3201.05,3259.3,3253.8,3244.8,401621,1303177936.05,37708,260971,64.98,ok,8,2018,0.9337097124422432,Slight positive,3265.4857142857145,21.283914113896724,42.56782822779345,3265.4857142857145,3286.769628399611,3244.201800171818
326,326,HEROMOTOCO,EQ,2018-09-03,3253.8,3280.0,3295.75,3235.0,3236.65,3242.45,3261.1,292015,952291219.3,21825,182650,62.55,ok,9,2018,-0.3488229147458499,Slight or No change,3259.9892857142854,8.025661966940106,16.051323933880212,3259.9892857142854,3268.0149476812257,3251.963623747345
327,327,HEROMOTOCO,EQ,2018-09-04,3242.45,3257.7,3259.0,3180.0,3182.0,3184.15,3204.63,178340,571513162.4,19510,79728,44.71,ok,9,2018,-1.7980230998164926,Negative,3251.128571428572,41.22432534327348,82.44865068654696,3251.128571428572,3292.3528967718453,3209.9042460852984
328,328,HEROMOTOCO,EQ,2018-09-05,3184.15,3179.0,3203.95,3134.45,3143.8,3145.4,3169.55,355010,1125220961.65,21287,213683,60.19,ok,9,2018,-1.2169652811582332,Negative,3242.4892857142863,27.40038777114098,54.80077554228196,3242.4892857142863,3269.8896734854275,3215.088897943145
329,329,HEROMOTOCO,EQ,2018-09-06,3145.4,3151.35,3180.0,3116.6,3152.0,3164.85,3153.57,303246,956307749.95,26942,144177,47.54,ok,9,2018,0.6183633242194952,Slight positive,3234.0750000000003,13.753226894406922,27.506453788813843,3234.0750000000003,3247.828226894407,3220.3217731055934
330,330,HEROMOTOCO,EQ,2018-09-07,3164.85,3180.0,3345.0,3161.85,3339.0,3329.35,3264.04,666688,2176093751.45,47571,351056,52.66,ok,9,2018,5.197718691249187,Among top gainers,3240.292857142857,116.31906550521983,232.63813101043965,3240.292857142857,3356.611922648077,3123.973791637637
331,331,HEROMOTOCO,EQ,2018-09-10,3329.35,3333.0,3334.85,3258.2,3287.0,3278.3,3280.79,302172,991361501.7,28917,118742,39.3,ok,9,2018,-1.533332332136894,Negative,3238.457142857143,36.097801179664664,72.19560235932933,3238.457142857143,3274.5549440368077,3202.3593416774784
332,332,HEROMOTOCO,EQ,2018-09-11,3278.3,3294.0,3294.0,3170.0,3179.75,3184.2,3209.93,479594,1539463866.05,55646,202832,42.29,ok,9,2018,-2.8703901412317485,Negative,3228.9892857142854,66.53874810971325,133.0774962194265,3228.9892857142854,3295.5280338239986,3162.450537604572
333,333,HEROMOTOCO,EQ,2018-09-12,3184.2,3199.0,3202.4,3107.75,3165.25,3163.75,3154.57,424166,1338060463.7,35704,206332,48.64,ok,9,2018,-0.6422335280447111,Slight negative,3220.3464285714285,14.460333675569931,28.920667351139862,3220.3464285714285,3234.8067622469985,3205.8860948958586
334,334,HEROMOTOCO,EQ,2018-09-14,3163.75,3187.0,3200.6,3151.15,3190.75,3186.65,3178.84,329042,1045971521.85,43615,172126,52.31,ok,9,2018,0.7238245752666961,Slight positive,3218.5142857142855,16.192745289443778,32.385490578887556,3218.5142857142855,3234.7070310037293,3202.3215404248417
335,335,HEROMOTOCO,EQ,2018-09-17,3186.65,3180.0,3180.0,3110.25,3126.0,3127.9,3142.14,260149,817423623.65,23744,118744,45.64,ok,9,2018,-1.8436288892724304,Negative,3211.667857142857,41.542523394819426,83.08504678963885,3211.667857142857,3253.2103805376764,3170.1253337480375
336,336,HEROMOTOCO,EQ,2018-09-18,3127.9,3140.0,3153.2,3104.5,3107.75,3111.45,3128.49,337805,1056818051.7,40520,192558,57.0,ok,9,2018,-0.5259119537069701,Slight negative,3203.003571428571,11.631906550935154,23.26381310187031,3203.003571428571,3214.635477979506,3191.371664877636
337,337,HEROMOTOCO,EQ,2018-09-19,3111.45,3130.0,3180.0,3102.05,3138.0,3153.95,3157.85,299509,945805359.6,22839,125116,41.77,ok,9,2018,1.3659226405695168,Positive,3196.4214285714284,30.052038200586328,60.104076401172655,3196.4214285714284,3226.4734667720145,3166.369390370842
338,338,HEROMOTOCO,EQ,2018-09-21,3153.95,3169.85,3188.75,3020.0,3182.0,3175.2,3155.37,579823,1829553682.55,44791,371814,64.13,ok,9,2018,0.6737583030802741,Slight positive,3192.9571428571426,15.02601910051482,30.05203820102964,3192.9571428571426,3207.9831619576576,3177.9311237566276
339,339,HEROMOTOCO,EQ,2018-09-24,3175.2,3175.3,3183.0,3080.05,3120.0,3110.2,3118.02,615568,1919353128.85,25275,453747,73.71,ok,9,2018,-2.04711514235324,Negative,3182.6999999999994,45.961940777227355,91.92388155445471,3182.6999999999994,3228.661940777227,3136.738059222772
340,340,HEROMOTOCO,EQ,2018-09-25,3110.2,3121.95,3125.0,3082.0,3112.6,3112.6,3101.63,463611,1437951343.4,46999,272009,58.67,ok,9,2018,0.07716545559770527,Slight or No change,3173.4249999999993,1.6970562777422766,3.3941125554845533,3173.4249999999993,3175.1220562777416,3171.727943722257
341,341,HEROMOTOCO,EQ,2018-09-26,3112.6,3140.0,3140.0,3086.7,3095.85,3100.05,3100.74,357504,1108528086.0,34282,215624,60.31,ok,9,2018,-0.4031998971920525,Slight or No change,3167.4178571428565,8.874190104448928,17.748380208897856,3167.4178571428565,3176.2920472473056,3158.5436670384074
342,342,HEROMOTOCO,EQ,2018-09-27,3100.05,3114.0,3130.9,3075.0,3088.35,3088.1,3093.07,932370,2883883719.4,39854,652426,69.98,ok,9,2018,-0.3854776535862414,Slight or No change,3163.3249999999994,8.44992603577529,16.89985207155058,3163.3249999999994,3171.7749260357746,3154.875073964224
343,343,HEROMOTOCO,EQ,2018-09-28,3088.1,3092.0,3099.9,2877.85,2913.25,2933.25,2954.74,832489,2459788185.55,85166,408568,49.08,ok,9,2018,-5.014410155111558,Among top losers,3146.782142857142,109.49548506678765,218.9909701335753,3146.782142857142,3256.2776279239297,3037.286657790354
344,344,HEROMOTOCO,EQ,2018-10-01,2933.25,2910.0,2985.7,2850.0,2965.5,2973.0,2903.2,663628,1926642821.7,50106,391459,58.99,ok,10,2018,1.3551521350038342,Positive,3121.3285714285707,28.107494552377727,56.21498910475545,3121.3285714285707,3149.4360659809486,3093.221076876193
345,345,HEROMOTOCO,EQ,2018-10-03,2973.0,2989.0,2995.0,2900.0,2907.0,2913.5,2952.46,503936,1487848953.8,68820,217993,43.26,ok,10,2018,-2.001345442314162,Negative,3095.271428571428,42.07285348074323,84.14570696148645,3095.271428571428,3137.344282052171,3053.1985750906847
346,346,HEROMOTOCO,EQ,2018-10-04,2913.5,2881.1,2887.0,2713.15,2753.0,2763.5,2776.43,1172793,3256181792.2,130263,534651,45.59,ok,10,2018,-5.148446885189639,Among top losers,3065.221428571428,106.0660171780463,212.1320343560926,3065.221428571428,3171.2874457494745,2959.1554113933817
347,347,HEROMOTOCO,EQ,2018-10-05,2763.5,2758.0,2779.95,2692.0,2748.9,2740.75,2728.11,811688,2214376362.65,70059,364381,44.89,ok,10,2018,-0.823231409444547,Slight negative,3035.0071428571423,16.08667927245609,32.17335854491218,3035.0071428571423,3051.0938221295983,3018.9204635846863
348,348,HEROMOTOCO,EQ,2018-10-08,2740.75,2725.0,2885.0,2710.05,2873.1,2873.05,2820.3,762339,2150025301.5,65590,314468,41.25,ok,10,2018,4.8271458542369805,Among top gainers,3012.607142857142,93.55022715105531,187.10045430211062,3012.607142857142,3106.1573700081976,2919.056915706087
349,349,HEROMOTOCO,EQ,2018-10-09,2873.05,2896.6,2931.9,2870.15,2886.55,2891.75,2897.0,699147,2025425663.4,60980,383324,54.83,ok,10,2018,0.6508762464976225,Slight positive,2995.739285714285,13.222896808676902,26.445793617353804,2995.739285714285,3008.962182522962,2982.516388905608
350,350,HEROMOTOCO,EQ,2018-10-10,2891.75,2918.0,2993.65,2907.9,2919.95,2920.1,2950.6,1165353,3438495672.05,58215,881948,75.68,ok,10,2018,0.9803752053255009,Slight positive,2982.071428571428,20.0464772469531,40.0929544939062,2982.071428571428,3002.117905818381,2962.024951324475
351,351,HEROMOTOCO,EQ,2018-10-11,2920.1,2877.0,2934.9,2846.4,2879.95,2871.0,2881.48,635575,1831393999.1,82449,391245,61.56,ok,10,2018,-1.6814492654361082,Negative,2961.860714285714,34.71894295644334,69.43788591288668,2961.860714285714,2996.5796572421573,2927.141771329271
352,352,HEROMOTOCO,EQ,2018-10-12,2871.0,2892.5,2939.8,2875.0,2886.65,2893.95,2897.89,384692,1114795703.15,48451,199213,51.79,ok,10,2018,0.7993730407523492,Slight positive,2941.7714285714283,16.228100628630674,32.45620125726135,2941.7714285714283,2957.999529200059,2925.5433279427975
353,353,HEROMOTOCO,EQ,2018-10-15,2893.95,2902.0,2914.5,2867.0,2881.3,2881.25,2880.97,209679,604078152.3,19500,75974,36.23,ok,10,2018,-0.4388465592010893,Slight or No change,2925.417857142857,8.980256121786352,17.960512243572705,2925.417857142857,2934.398113264643,2916.437601021071
354,354,HEROMOTOCO,EQ,2018-10-16,2881.25,2871.0,2911.3,2871.0,2894.0,2895.2,2892.78,609045,1761832055.35,32965,300064,49.27,ok,10,2018,0.4841648590021563,Slight or No change,2909.8892857142855,9.864139598204742,19.728279196409485,2909.8892857142855,2919.7534253124904,2900.0251461160806
355,355,HEROMOTOCO,EQ,2018-10-17,2895.2,2915.0,2995.0,2766.25,2803.55,2807.55,2882.51,1625059,4684245620.75,94535,459781,28.29,ok,10,2018,-3.027424702956605,Among top losers,2888.996428571428,61.977909371109625,123.95581874221925,2888.996428571428,2950.9743379425377,2827.0185192003187
356,356,HEROMOTOCO,EQ,2018-10-19,2807.55,2802.9,2803.95,2675.1,2718.15,2712.75,2720.67,782281,2128328665.8,50597,388359,49.64,ok,10,2018,-3.3766094993855966,Among top losers,2862.1857142857143,67.03372285659736,134.06744571319473,2862.1857142857143,2929.2194371423116,2795.151991429117
357,357,HEROMOTOCO,EQ,2018-10-22,2712.75,2750.0,2766.0,2691.45,2740.0,2731.8,2732.43,312603,854165533.85,27216,117277,37.52,ok,10,2018,0.7022394249377895,Slight positive,2847.796428571429,13.470384182186853,26.940768364373707,2847.796428571429,2861.266812753616,2834.326044389242
358,358,HEROMOTOCO,EQ,2018-10-23,2731.8,2717.0,2744.9,2694.0,2738.2,2724.25,2717.63,463980,1260926162.4,43791,316521,68.22,ok,10,2018,-0.2763745515777183,Slight or No change,2830.0285714285715,5.338656199420745,10.67731239884149,2830.0285714285715,2835.367227627992,2824.6899152291508
359,359,HEROMOTOCO,EQ,2018-10-24,2724.25,2767.1,2767.1,2660.15,2696.7,2701.65,2700.47,516142,1393824649.05,39502,247583,47.97,ok,10,2018,-0.8295861246214509,Slight negative,2814.8964285714287,15.980613255311889,31.961226510623778,2814.8964285714287,2830.8770418267404,2798.915815316117
360,360,HEROMOTOCO,EQ,2018-10-25,2701.65,2688.7,2715.0,2648.0,2698.35,2695.1,2682.78,700158,1878369108.35,61809,449775,64.24,ok,10,2018,-0.2424444321063146,Slight or No change,2810.0107142857146,4.631549418509807,9.263098837019614,2810.0107142857146,2814.642263704224,2805.379164867205
361,361,HEROMOTOCO,EQ,2018-10-26,2695.1,2704.0,2757.0,2672.0,2710.0,2705.35,2712.97,657518,1783829113.65,35021,457728,69.61,ok,10,2018,0.3803198397090979,Slight or No change,2807.4821428571427,7.247844508270398,14.495689016540796,2807.4821428571427,2814.729987365413,2800.2342983488725
